ACCOUNT NUMBER,TXN DATE,TXN AMT,CURRENCY,,DESCRIPTION,ID
32019265,02/04/2013,-36.82,GBP,106595.14,BODYCARE,1793
32019265,03/04/2013,-12.02,GBP,106558.32,O2,1794
32019265,04/04/2013,-2.62,GBP,106546.30,WH SMITH,1795
32019265,04/04/2013,5601.60,GBP,106543.68,BODYCARE,1796
32019265,09/04/2013,212.00,GBP,112145.28,E.ON      ,1797
32019265,10/04/2013,120.50,GBP,112357.28,BODYCARE,1798
32019265,11/04/2013,2563.00,GBP,112477.78,E.ON      ,1799
32019265,11/04/2013,-132.00,GBP,115040.78,E.ON      ,1800
32019265,15/04/2013,-250.00,GBP,114908.78,O2,1801
32019265,15/04/2013,-133.00,GBP,114658.78,E.ON      ,1802
32019265,23/04/2013,-88.00,GBP,114525.78,SUPERDRUG STORES PLC,1803
32019265,29/04/2013,-82.00,GBP,114437.78,E.ON      ,1804
32019265,01/05/2013,-6.00,GBP,114355.78,E.ON      ,1805
32019265,01/05/2013,-226.22,GBP,114349.78,BT DIRECT DEBITS ,1806
32019265,13/05/2013,2166.05,GBP,114123.56,E.ON      ,1807
32019265,15/05/2013,1000.00,GBP,116289.61,E.ON      ,1808
32019265,15/05/2013,11.00,GBP,117289.61,BT DIRECT DEBITS ,1809
32019265,28/05/2013,-25.66,GBP,117300.61,E.ON      ,1810
32019265,28/05/2013,-25.66,GBP,117274.95,O2,1811
32019265,29/05/2013,-58.80,GBP,117249.29,SUPERDRUG STORES PLC,1812
32019265,29/05/2013,-66.85,GBP,117190.49,WILKINSON,1813
32019265,30/05/2013,-13.38,GBP,117123.64,E.ON      ,1814
32019265,30/05/2013,-58.32,GBP,117110.26,HMRC - NI DD     REST.,1815
32019265,30/05/2013,-28.63,GBP,117051.94,DVLA/5124581,1816
32019265,31/05/2013,-38.20,GBP,117023.31,BT GROUP PLC  ,1817
32019265,28/06/2013,-182.26,GBP,116985.11,E.ON      ,1818
32019265,28/06/2013,-156.32,GBP,116802.85,BT DIRECT DEBITS ,1819
32019265,28/06/2013,-28.01,GBP,116646.53,E.ON      ,1820
32019265,28/06/2013,-12.85,GBP,116618.52,E.ON      ,1821
32019265,01/07/2013,-68.13,GBP,116605.67,BT DIRECT DEBITS ,1822
32019265,01/07/2013,-52.35,GBP,116537.54,BODYCARE,1823
32019265,02/07/2013,-123.32,GBP,116485.19,E.ON      ,1824
32019265,02/07/2013,500.00,GBP,116361.87,HMRC - NI DD     REST.,1825
32019265,02/07/2013,-2611.10,GBP,116861.87,HMRC - NI DD     REST.,1826
32019265,03/07/2013,856.23,GBP,114250.77,WYNSORS WORLD OF SHOES,1827
32019265,04/07/2013,-388.60,GBP,115107.00,ARGOS LTD,1828
32019265,16/07/2013,600.00,GBP,114718.40,WH SMITH,1829
32019265,16/07/2013,-260.00,GBP,115318.40,WH SMITH,1830
32019265,26/07/2013,826.80,GBP,115058.40,O2,1831
32019265,29/07/2013,226.62,GBP,115885.20,BODYCARE,1832
32019265,05/08/2013,-156.00,GBP,116111.82,HMRC - NI DD     REST.,1833
32019265,07/08/2013,10000.00,GBP,115955.82,BODYCARE,1834
32019265,07/08/2013,125.00,GBP,125955.82,HMV UK LTD,1835
32019265,08/08/2013,20.00,GBP,126080.82,WH SMITH,1836
32019265,09/08/2013,-223.00,GBP,126100.82,HMRC - NI DD     REST.,1837
32019265,14/08/2013,3.00,GBP,125877.82,BT DIRECT DEBITS ,1838
32019265,15/08/2013,20.00,GBP,125880.82,BT DIRECT DEBITS ,1839
32019265,21/08/2013,138.50,GBP,125900.82,WH SMITH,1840
32019265,22/08/2013,-328.85,GBP,126039.32,WH SMITH,1841
32019265,27/08/2013,-308.00,GBP,125710.47,WH SMITH,1842
32019265,28/08/2013,18.50,GBP,125402.47,E.ON      ,1843
32019265,29/08/2013,-28.66,GBP,125420.97,BT DIRECT DEBITS ,1844
32019265,29/08/2013,-20.00,GBP,125392.31,BODYCARE,1845
32019265,30/08/2013,-26.81,GBP,125372.31,E.ON      ,1846
32019265,30/08/2013,110.35,GBP,125345.50,E.ON      ,1847
32019556,29/04/2013,1265.88,GBP,125455.85,CEX,1848
32019556,29/04/2013,685.32,GBP,126721.73,Deichmann Shoes,1849
32019556,22/05/2013,2635.30,GBP,127407.05,SAINSBURYS S/MKTS,1850
32019556,22/05/2013,826.83,GBP,130042.35,BT DIRECT DEBITS ,1851
32019556,22/05/2013,63.15,GBP,130869.18,CEX,1852
32019556,22/05/2013,205.00,GBP,130932.33,HMV UK LTD,1853
32019556,23/05/2013,821.65,GBP,131137.33,LIDL UK,1854
32019556,28/05/2013,350.00,GBP,131958.98,SAINSBURYS S/MKTS,1855
32019556,06/06/2013,80.00,GBP,132308.98,SAINSBURYS S/MKTS,1856
32019556,10/06/2013,1258.60,GBP,132388.98,ARGOS/4122735,1857
32019556,10/06/2013,20.23,GBP,133647.58,ARGOS RETAIL GROUP,1858
32019556,19/06/2013,262.26,GBP,133667.81,SAINSBURYS S/MKTS,1859
32019556,15/08/2013,1161.85,GBP,133930.07,BT DIRECT DEBITS ,1860
32019556,20/08/2013,168.28,GBP,135091.92,APPLE/206996000200925,1861
32019556,27/08/2013,225.81,GBP,135260.20,HMV UK LTD,1862
32019977,02/04/2013,226.00,GBP,135486.01,THETRAINLINE.COM/54986471,1863
32019977,02/04/2013,22.80,GBP,135712.01,SONY/39339433,1864
32019977,02/04/2013,1583.66,GBP,135734.81,GIFF/6386593,1865
32019977,02/04/2013,1315.56,GBP,137318.47,SONY ENT NETWORK,1866
32019977,04/04/2013,220.30,GBP,138634.03,BT GROUP PLC  ,1867
32019977,10/04/2013,1183.00,GBP,138854.33,O2,1868
32019977,12/04/2013,282.86,GBP,140037.33,APPLE/206996000200925,1869
32019977,15/04/2013,208.00,GBP,140320.19,O2,1870
32019977,15/04/2013,168.66,GBP,140528.19,VODAFONE LIMITED ,1871
32019977,16/04/2013,2218.82,GBP,140696.85,PAYPAL/000980020227990,1872
32019977,17/04/2013,662.25,GBP,142915.67,PAYPAL/000980200119991,1873
32019977,17/04/2013,18.23,GBP,143577.92,PAYPAL/000980020227990,1874
32019977,19/04/2013,1512.83,GBP,143596.15,APPLE/206996000200925,1875
32019977,26/04/2013,21.00,GBP,145108.98,APPLE/206996000200925,1876
32019977,29/04/2013,52.00,GBP,145129.98,VODAFONE LIMITED ,1877
32019977,30/04/2013,260.86,GBP,145181.98,APPLE/206996000200925,1878
32019977,02/05/2013,612.82,GBP,145442.84,PAYPAL/000980020293992,1879
32019977,02/05/2013,518.21,GBP,146055.66,VODAFONE LIMITED ,1880
32019977,03/05/2013,126.53,GBP,146573.87,GIFT/6386601,1881
32019977,07/05/2013,266.25,GBP,146700.40,BT GROUP PLC  ,1882
32019977,08/05/2013,22.50,GBP,146966.65,APPLE/206996000200925,1883
32019977,09/05/2013,268.66,GBP,146989.15,APPLE/206996000200925,1884
32019977,10/05/2013,222.80,GBP,147257.81,BT DIRECT DEBITS ,1885
32019977,10/05/2013,380.50,GBP,147480.61,VODAFONE LIMITED ,1886
32019977,13/05/2013,66.00,GBP,147861.11,BT DIRECT DEBITS ,1887
32019977,13/05/2013,851.88,GBP,147927.11,VODAFONE LIMITED ,1888
32019977,13/05/2013,18.80,GBP,148778.99,BT DIRECT DEBITS ,1889
32019977,16/05/2013,388.28,GBP,148797.79,APPLE/206996000200925,1890
32019977,16/05/2013,305.82,GBP,149186.07,APPLE/206996000200925,1891
32019977,16/05/2013,1526.00,GBP,149491.89,PAYPAL/000980020227990,1892
32019977,16/05/2013,262.00,GBP,151017.89,APPLE/206996000200925,1893
32019977,16/05/2013,152.82,GBP,151279.89,APPLE/206996000200925,1894
32019977,20/05/2013,62.80,GBP,151432.71,VODAFONE LIMITED ,1895
32019977,03/06/2013,82.21,GBP,151495.51,APPLE/206996000200925,1896
32019977,03/06/2013,268.21,GBP,151577.72,VODAFONE LIMITED ,1897
32019977,04/06/2013,282.12,GBP,151845.93,SONY/39339433,1898
32019977,04/06/2013,620.00,GBP,152128.05,SONY/39339433,1899
32019977,04/06/2013,210.00,GBP,152748.05,SONY/39339433,1900
32019977,04/06/2013,353.25,GBP,152958.05,GIFT/6386601,1901
32019977,04/06/2013,68.85,GBP,153311.30,NEXT/24120672,1902
32019977,05/06/2013,535.38,GBP,153380.15,BT GROUP PLC  ,1903
32019977,05/06/2013,261.21,GBP,153915.53,NEXT DIRECTORY,1904
32019977,05/06/2013,182.20,GBP,154176.74,SONY ENT NETWORK,1905
32019977,13/06/2013,552.60,GBP,154358.94,DSA/4566501,1906
32019977,14/06/2013,60.80,GBP,154911.54,DSA,1907
32019977,18/06/2013,21.06,GBP,154972.34,PAYPAL/000980020230994,1908
32019977,18/06/2013,236.10,GBP,154993.40,PAYPAL/000980200118993,1909
32019977,19/06/2013,118.66,GBP,155229.50,APPLE/206996000200925,1910
32019977,21/06/2013,106.15,GBP,155348.16,VODAFONE LIMITED ,1911
32019977,26/06/2013,1110.18,GBP,155454.31,APPLE/206996000200925,1912
32019977,28/06/2013,106.28,GBP,156564.49,VODAFONE LIMITED ,1913
32019977,04/07/2013,368.60,GBP,156670.77,APPLE/206996000200925,1914
32019977,04/07/2013,168.00,GBP,157039.37,BT GROUP PLC  ,1915
32019977,04/07/2013,262.82,GBP,157207.37,APPLE/206996000200925,1916
32019977,08/07/2013,118.20,GBP,157470.19,SPORTSDIRECT.COM,1917
32019977,08/07/2013,5218.18,GBP,157588.39,VODAFONE LIMITED ,1918
32019977,08/07/2013,120.86,GBP,162806.57,VODAFONE LIMITED ,1919
32019977,08/07/2013,68.80,GBP,162927.43,BT GROUP PLC  ,1920
32019977,10/07/2013,150.00,GBP,162996.23,APPLE/206996000200925,1921
32019977,11/07/2013,-112.33,GBP,163146.23,APPLE/206996000200925,1922
32019977,11/07/2013,638.00,GBP,163033.90,O2,1923
32019977,12/07/2013,1080.00,GBP,163671.90,VODAFONE LIMITED ,1924
32019977,12/07/2013,885.00,GBP,164751.90,O2,1925
32019977,15/07/2013,12560.25,GBP,165636.90,VODAFONE LIMITED ,1926
32019977,01/08/2013,5880.80,GBP,178197.15,APPLE/206996000200925,1927
32019977,02/08/2013,-302.00,GBP,184077.95,PAYPAL/000980200118993,1928
32019977,05/08/2013,-682.16,GBP,183775.95,PAYPAL/000980020293992,1929
32019977,05/08/2013,-2288.02,GBP,183093.79,PAYPAL/000980020293992,1930
32019977,05/08/2013,500.00,GBP,180805.77,VODAFONE LIMITED ,1931
32019977,05/08/2013,865.00,GBP,181305.77,SCOTTISH EQUITABLE,1932
32019977,05/08/2013,2862.32,GBP,182170.77,SCOTTISH EQUITABLE,1933
32019977,07/08/2013,183.22,GBP,185033.09,PAYPAL/000980200119991,1934
32019977,07/08/2013,-358.28,GBP,185216.31,GIFT/6386601,1935
32019977,08/08/2013,382.60,GBP,184858.03,BT GROUP PLC  ,1936
32019977,09/08/2013,2.00,GBP,185240.63,PAYPAL/000980020293992,1937
32019977,12/08/2013,600.00,GBP,185242.63,PAYPAL/000980200118993,1938
32019977,12/08/2013,1238.00,GBP,185842.63,SCOTTISH EQUITABLE,1939
32019977,12/08/2013,-120.00,GBP,187080.63,SCOTTISH EQUITABLE,1940
32019977,16/08/2013,-222.62,GBP,186960.63,APPLE/206996000200925,1941
32019977,19/08/2013,3.23,GBP,186738.01,VODAFONE LIMITED ,1942
32019977,23/08/2013,-800.00,GBP,186741.24,APPLE/206996000200925,1943
32019977,27/08/2013,-81.60,GBP,185941.24,VODAFONE LIMITED ,1944
32020137,29/04/2013,10.00,GBP,185859.64,COSTA COFFEE,1945
32020137,28/05/2013,2288.28,GBP,185869.64,HMRC - NI DD     REST,1946
32020137,12/06/2013,2000.00,GBP,188157.92,WELCOME BREAK STARBUCK,1947
32020137,17/06/2013,-100000.00,GBP,190157.92,HMRC - NI DD    ,1948
32020137,01/07/2013,503.00,GBP,90157.92,SELFSERVE TICKET,1949
32020137,19/07/2013,-38.68,GBP,90660.92,HMRC - NI DD    ,1950
32020137,22/07/2013,-882.63,GBP,90622.24,IKEA,1951
32020137,29/07/2013,-1581.23,GBP,89739.61,HMRC - NI DD    ,1952
32020137,29/07/2013,-268.11,GBP,88158.38,HMRC - NI DD     REST,1953
32020137,01/08/2013,20000.00,GBP,87890.27,HMRC - NI DD    ,1954
32020137,01/08/2013,-18.22,GBP,107890.27,HMRC - NI DD    ,1955
32020137,02/08/2013,-2386.30,GBP,107872.05,HMRC - NI DD    ,1956
32020137,09/08/2013,-1000.00,GBP,105485.75,FRANKIE & BENNYS,1957
32020137,09/08/2013,802.38,GBP,104485.75,BT DIRECT DEBITS ,1958
32020137,09/08/2013,-28.86,GBP,105288.13,FRANKIE & BENNYS,1959
32020137,20/08/2013,231.50,GBP,105259.27,E.ON      ,1960
32020137,20/08/2013,10000.00,GBP,105490.77,COSTA COFFEE,1961
32020698,17/05/2013,1500.00,GBP,115490.77,KFC,1962
32020698,12/06/2013,1.31,GBP,116990.77,SAINSBURYS S/MKTS,1963
32020698,19/06/2013,-185.33,GBP,116992.08,KFC,1964
32020698,25/06/2013,-182.21,GBP,116806.75,SAINSBURYS S/MKTS,1965
32020698,02/07/2013,1688.00,GBP,116624.54,SAINSBURYS S/MKTS,1966
32020698,16/07/2013,2800.00,GBP,118312.54,SAINSBURYS S/MKTS,1967
32020698,13/08/2013,1680.00,GBP,121112.54,SAINSBURYS S/MKTS,1968
32020698,28/08/2013,-85.82,GBP,122792.54,SAINSBURYS S/MKTS,1969
32113117,07/05/2013,53.50,GBP,1000.00,NCP LTD,1970
32113117,07/06/2013,-650.00,GBP,1053.50,MARKS & SPENCER,1971
32113117,10/06/2013,5088.88,GBP,403.50,G/6353114 M,1972
32113117,10/06/2013,325.00,GBP,5492.38,TFGM METROLINK,1973
32113117,10/06/2013,-500.00,GBP,5817.38,PETS AT HOME,1974
32113117,21/06/2013,1262.50,GBP,5317.38,COSTCO UK LTD,1975
32113117,26/07/2013,2082.60,GBP,6579.88,NISA LOCAL,1976
32114207,07/08/2013,2100.00,GBP,8662.48,AMAZON/057193000156182,1977
32114207,07/08/2013,102.22,GBP,10762.48,AMAZON/057186000156182,1978
32114207,09/08/2013,2066.66,GBP,10864.70,Amazon *Mktplce EU-UK,1979
32114207,09/08/2013,100000.00,GBP,12931.36,Amazon EU,1980
32114348,22/04/2013,3886.35,GBP,1000.00,SAINSBURYS S/MKTS,1981
32114348,29/04/2013,1821.00,GBP,4886.35,SAVERS,1982
32114348,20/05/2013,6023.68,GBP,6707.35,SAVERS,1983
32114348,20/05/2013,-826.85,GBP,12731.03,H & M,1984
32114348,28/05/2013,36668.53,GBP,11904.18,SAVERS,1985
32114348,30/05/2013,283500.00,GBP,48572.71,EAST OF ENG CO-OP SOC,1986
32114348,31/05/2013,2612.23,GBP,332072.71,SAVERS,1987
32114348,03/06/2013,62.16,GBP,334684.94,SAVERS,1988
32114348,03/06/2013,21300.00,GBP,334747.10,BLOCKBUSTER,1989
32114348,17/06/2013,1202.23,GBP,356047.10,SAVERS,1990
32114348,18/06/2013,1202.00,GBP,357249.33,SAVERS,1991
32114348,20/06/2013,100000.00,GBP,358451.33,CLINTON CARDS,1992
32114348,20/06/2013,688.00,GBP,458451.33,SAVERS,1993
32114348,01/07/2013,8355.26,GBP,459139.33,VUE BSL LTD,1994
32114348,01/07/2013,25000.00,GBP,467494.59,SAVERS,1995
32114348,01/07/2013,-5600.00,GBP,492494.59,VUE BSL LTD,1996
32114348,02/07/2013,626.02,GBP,486894.59,SAVERS,1997
32114348,11/07/2013,-26606.55,GBP,487520.61,HMRC - NI DD    ,1998
32114348,15/07/2013,-156000.00,GBP,460914.06,VUE BSL LTD,1999
32114348,15/07/2013,6000.00,GBP,304914.06,SAVERS,2000
